37.734612,-122.467873,105
37.734612,-122.467373,107
37.734612,-122.466873,113
37.734612,-122.466373,117
37.734612,-122.465873,117
37.734612,-122.465373,120
37.734612,-122.464873,125
37.734612,-122.464373,126
37.734612,-122.463873,132
37.734612,-122.463373,139
37.734612,-122.462873,144
37.734612,-122.462373,156
37.734612,-122.461873,168
37.734612,-122.461373,175
37.734612,-122.460873,178
37.734612,-122.460373,179
37.734612,-122.459873,175
37.734612,-122.459373,170
37.734612,-122.458873,167
37.734612,-122.458373,166
37.734612,-122.457873,167
37.734612,-122.457373,170
37.734612,-122.456873,169
37.734612,-122.456373,169
37.734612,-122.455873,171
37.734612,-122.455373,171
37.734612,-122.454873,173
37.734612,-122.454373,173
37.734612,-122.453873,175
37.734612,-122.453373,174
37.734612,-122.452873,170
37.734612,-122.452373,167
37.734612,-122.451873,171
37.734612,-122.451373,175
37.734612,-122.450873,172
37.734612,-122.450373,162
37.734612,-122.449873,151
37.734612,-122.449373,141
37.734612,-122.448873,125
37.734612,-122.448373,122
37.734612,-122.447873,129
37.734612,-122.447373,132
37.734612,-122.446873,137
37.734612,-122.446373,144
37.734612,-122.445873,147
37.734612,-122.445373,152
37.734612,-122.444873,151
37.734612,-122.444373,148
37.734612,-122.443873,143
37.734612,-122.443373,137
37.734612,-122.442873,128
37.734612,-122.442373,122
37.734612,-122.441873,110
37.734612,-122.441373,103
37.734612,-122.440873,102
37.734612,-122.440373,98
37.734612,-122.439873,96
37.734612,-122.439373,85
37.734612,-122.438873,84
37.734612,-122.438373,82
37.734612,-122.437873,74
37.734612,-122.437373,73
37.734612,-122.436873,62
37.734612,-122.436373,59
37.734612,-122.435873,58
37.734612,-122.435373,57
37.734612,-122.434873,57
37.734612,-122.434373,54
37.734612,-122.433873,55
37.734612,-122.433373,56
37.734612,-122.432873,58
37.734612,-122.432373,63
37.734612,-122.431873,68
37.734612,-122.431373,68
37.734612,-122.430873,67
37.734612,-122.430373,67
37.734612,-122.429873,63
37.734612,-122.429373,57
37.734612,-122.428873,55
37.734612,-122.428373,54
37.734612,-122.427873,53
37.734612,-122.427373,56
37.734612,-122.426873,58
37.734612,-122.426373,59
37.734612,-122.425873,60
37.734612,-122.425373,59
37.734612,-122.424873,59
37.734612,-122.424373,59
37.734612,-122.423873,55
37.734612,-122.423373,53
37.734612,-122.422873,54
37.734612,-122.422373,55
37.734612,-122.421873,55
37.734612,-122.421373,51
37.734612,-122.420873,50
37.734612,-122.420373,47
37.734612,-122.419873,52
37.734612,-122.419373,52
37.734612,-122.418873,50
37.734612,-122.418373,47
37.734612,-122.417873,50
37.734612,-122.417373,47
37.734612,-122.416873,46
37.734612,-122.416373,42
37.734612,-122.415873,39
37.734612,-122.415373,38
37.734612,-122.414873,36
37.734612,-122.414373,29
37.734612,-122.413873,21
37.734612,-122.413373,16
37.734612,-122.412873,11
37.734612,-122.412373,9
37.734612,-122.411873,6
37.734612,-122.411373,5
37.734612,-122.410873,4
37.734612,-122.410373,5
37.734612,-122.409873,10
37.734612,-122.409373,6
37.734612,-122.408873,3
37.734612,-122.408373,4
37.734612,-122.407873,4
37.734612,-122.407373,4
37.734612,-122.406873,7
37.734612,-122.406373,13
37.734612,-122.405873,14
37.734612,-122.405373,17
37.734612,-122.404873,22
37.734612,-122.404373,24
37.734612,-122.403873,27
37.734612,-122.403373,27
37.734612,-122.402873,26
37.734612,-122.402373,30
37.734612,-122.401873,30
37.734612,-122.401373,33
37.734612,-122.400873,34
37.734612,-122.400373,41
37.734612,-122.399873,46
37.734612,-122.399373,52
37.734612,-122.398873,56
37.734612,-122.398373,56
37.734612,-122.397873,59
37.734612,-122.397373,64
37.734612,-122.396873,69
37.734612,-122.396373,66
37.734612,-122.395873,65
37.734612,-122.395373,66
37.734612,-122.394873,66
37.734612,-122.394373,63
37.734612,-122.393873,56
37.734612,-122.393373,51
37.734612,-122.392873,39
37.734612,-122.392373,30
37.734612,-122.391873,23
37.734612,-122.391373,22
37.734612,-122.390873,22
37.734612,-122.390373,21
37.734612,-122.389873,20
37.734612,-122.389373,24
37.734612,-122.388873,27
37.734612,-122.388373,29
37.734612,-122.387873,32
37.734612,-122.387373,35
37.734612,-122.386873,41
37.734612,-122.386373,48
37.734612,-122.385873,54
37.734612,-122.385373,70
37.734612,-122.384873,77
37.734612,-122.384373,76
37.734612,-122.383873,80
37.734612,-122.383373,79
37.734612,-122.382873,72
37.734612,-122.382373,65
37.734612,-122.381873,62
37.734612,-122.381373,54
37.734612,-122.380873,48
37.734612,-122.380373,43
37.734612,-122.379873,41
37.734612,-122.379373,38
37.734612,-122.378873,31
37.734612,-122.378373,31
37.734612,-122.377873,30
37.735012,-122.508373,0
37.735012,-122.507873,0
37.735012,-122.507373,0
37.735012,-122.506873,6
37.735012,-122.506373,8
37.735012,-122.505873,7
37.735012,-122.505373,5
37.735012,-122.504873,5
37.735012,-122.504373,6
37.735012,-122.503873,7
37.735012,-122.503373,8
37.735012,-122.502873,11
37.735012,-122.502373,12
37.735012,-122.501873,15
37.735012,-122.501373,20
37.735012,-122.500873,20
37.735012,-122.500373,20
37.735012,-122.499873,21
37.735012,-122.499373,20
37.735012,-122.498873,22
37.735012,-122.498373,22
37.735012,-122.497873,23
37.735012,-122.497373,24
37.735012,-122.496873,27
37.735012,-122.496373,29
37.735012,-122.495873,30
37.735012,-122.495373,29
37.735012,-122.494873,31
37.735012,-122.494373,32
37.735012,-122.493873,35
37.735012,-122.493373,35
37.735012,-122.492873,34
37.735012,-122.492373,35
37.735012,-122.491873,37
37.735012,-122.491373,37
37.735012,-122.490873,38
37.735012,-122.490373,37
37.735012,-122.489873,36
37.735012,-122.489373,37
37.735012,-122.488873,37
37.735012,-122.488373,37
37.735012,-122.487873,37
37.735012,-122.487373,37
37.735012,-122.486873,38
37.735012,-122.486373,41
37.735012,-122.485873,41
37.735012,-122.485373,40
37.735012,-122.484873,46
37.735012,-122.484373,48
37.735012,-122.483873,49
37.735012,-122.483373,49
37.735012,-122.482873,47
37.735012,-122.482373,49
37.735012,-122.481873,51
37.735012,-122.481373,51
37.735012,-122.480873,53
37.735012,-122.480373,56
37.735012,-122.479873,59
37.735012,-122.479373,65
37.735012,-122.478873,70
37.735012,-122.478373,70
37.735012,-122.477873,70
37.735012,-122.477373,75
37.735012,-122.476873,77
37.735012,-122.476373,80
37.735012,-122.475873,81
37.735012,-122.475373,80
37.735012,-122.474873,74
37.735012,-122.474373,72
37.735012,-122.473873,75
37.735012,-122.473373,76
37.735012,-122.472873,77
37.735012,-122.472373,83
37.735012,-122.471873,88
37.735012,-122.471373,88
37.735012,-122.470873,88
37.735012,-122.470373,88
37.735012,-122.469873,92
37.735012,-122.469373,98
37.735012,-122.468873,101
37.735012,-122.468373,103
37.735012,-122.467873,105
37.735012,-122.467373,109
37.735012,-122.466873,114
37.735012,-122.466373,118
37.735012,-122.465873,119
37.735012,-122.465373,123
37.735012,-122.464873,127
37.735012,-122.464373,137
37.735012,-122.463873,139
37.735012,-122.463373,142
37.735012,-122.462873,147
37.735012,-122.462373,157
37.735012,-122.461873,164
37.735012,-122.461373,166
37.735012,-122.460873,167
37.735012,-122.460373,171
37.735012,-122.459873,171
37.735012,-122.459373,173
37.735012,-122.458873,178
37.735012,-122.458373,178
37.735012,-122.457873,179
37.735012,-122.457373,182
37.735012,-122.456873,183
37.735012,-122.456373,184
37.735012,-122.455873,185
37.735012,-122.455373,189
37.735012,-122.454873,190
37.735012,-122.454373,193
37.735012,-122.453873,198
37.735012,-122.453373,196
37.735012,-122.452873,187
37.735012,-122.452373,188
37.735012,-122.451873,188
37.735012,-122.451373,183
37.735012,-122.450873,177
37.735012,-122.450373,171
37.735012,-122.449873,156
37.735012,-122.449373,148
37.735012,-122.448873,130
37.735012,-122.448373,129
37.735012,-122.447873,134
37.735012,-122.447373,142
37.735012,-122.446873,149
37.735012,-122.446373,154
37.735012,-122.445873,155
37.735012,-122.445373,153
37.735012,-122.444873,144
37.735012,-122.444373,139
37.735012,-122.443873,132
37.735012,-122.443373,128
37.735012,-122.442873,127
37.735012,-122.442373,124
37.735012,-122.441873,111
37.735012,-122.441373,100
37.735012,-122.440873,99
37.735012,-122.440373,91
37.735012,-122.439873,85
37.735012,-122.439373,77
37.735012,-122.438873,66
37.735012,-122.438373,64
37.735012,-122.437873,63
37.735012,-122.437373,68
37.735012,-122.436873,65
37.735012,-122.436373,65
37.735012,-122.435873,68
37.735012,-122.435373,69
37.735012,-122.434873,66
37.735012,-122.434373,61
37.735012,-122.433873,61
37.735012,-122.433373,63
37.735012,-122.432873,65
37.735012,-122.432373,73
37.735012,-122.431873,74
37.735012,-122.431373,75
37.735012,-122.430873,75
37.735012,-122.430373,71
37.735012,-122.429873,70
37.735012,-122.429373,65
37.735012,-122.428873,63
37.735012,-122.428373,60
37.735012,-122.427873,58
37.735012,-122.427373,61
37.735012,-122.426873,62
37.735012,-122.426373,65
37.735012,-122.425873,65
37.735012,-122.425373,63
37.735012,-122.424873,61
37.735012,-122.424373,62
37.735012,-122.423873,63
37.735012,-122.423373,63
37.735012,-122.422873,63
37.735012,-122.422373,62
37.735012,-122.421873,62
37.735012,-122.421373,60
37.735012,-122.420873,58
37.735012,-122.420373,57
37.735012,-122.419873,60
37.735012,-122.419373,61
37.735012,-122.418873,58
37.735012,-122.418373,55
37.735012,-122.417873,53
37.735012,-122.417373,50
37.735012,-122.416873,49
37.735012,-122.416373,45
37.735012,-122.415873,42
37.735012,-122.415373,36
37.735012,-122.414873,31
37.735012,-122.414373,28
37.735012,-122.413873,24
37.735012,-122.413373,19
37.735012,-122.412873,17
37.735012,-122.412373,15
37.735012,-122.411873,8
37.735012,-122.411373,6
37.735012,-122.410873,5
37.735012,-122.410373,5
37.735012,-122.409873,5
37.735012,-122.409373,5
37.735012,-122.408873,3
37.735012,-122.408373,4
37.735012,-122.407873,4
37.735012,-122.407373,4
37.735012,-122.406873,9
37.735012,-122.406373,14
37.735012,-122.405873,14
37.735012,-122.405373,20
37.735012,-122.404873,25
37.735012,-122.404373,28
37.735012,-122.403873,30
37.735012,-122.403373,29
37.735012,-122.402873,27
37.735012,-122.402373,33
37.735012,-122.401873,34
37.735012,-122.401373,35
37.735012,-122.400873,36
37.735012,-122.400373,42
37.735012,-122.399873,47
37.735012,-122.399373,52
37.735012,-122.398873,52
37.735012,-122.398373,50
37.735012,-122.397873,53
37.735012,-122.397373,62
37.735012,-122.396873,61
37.735012,-122.396373,55
37.735012,-122.395873,54
37.735012,-122.395373,58
37.735012,-122.394873,62
37.735012,-122.394373,59
37.735012,-122.393873,47
37.735012,-122.393373,39
37.735012,-122.392873,32
37.735012,-122.392373,25
37.735012,-122.391873,19
37.735012,-122.391373,19
37.735012,-122.390873,18
37.735012,-122.390373,19
37.735012,-122.389873,20
37.735012,-122.389373,21
37.735012,-122.388873,25
37.735012,-122.388373,26
37.735012,-122.387873,29
37.735012,-122.387373,32
37.735012,-122.386873,39
37.735012,-122.386373,47
37.735012,-122.385873,56
37.735012,-122.385373,71
37.735012,-122.384873,74
37.735012,-122.384373,77
37.735012,-122.383873,75
37.735012,-122.383373,69
37.735012,-122.382873,63
37.735012,-122.382373,58
37.735012,-122.381873,56
37.735012,-122.381373,51
37.735012,-122.380873,47
37.735012,-122.380373,46
37.735012,-122.379873,43
37.735012,-122.379373,39
37.735012,-122.378873,33
37.735012,-122.378373,35
37.735012,-122.377873,34
37.735412,-122.508373,0
37.735412,-122.507873,0
37.735412,-122.507373,4
37.735412,-122.506873,6
37.735412,-122.506373,7
37.735412,-122.505873,7
37.735412,-122.505373,5
37.735412,-122.504873,6
37.735412,-122.504373,8
37.735412,-122.503873,8
37.735412,-122.503373,8
37.735412,-122.502873,10
37.735412,-122.502373,13
37.735412,-122.501873,17
37.735412,-122.501373,19
37.735412,-122.500873,20
37.735412,-122.500373,20
37.735412,-122.499873,20
37.735412,-122.499373,21
37.735412,-122.498873,21
37.735412,-122.498373,23
37.735412,-122.497873,24
37.735412,-122.497373,26
37.735412,-122.496873,27
37.735412,-122.496373,29
37.735412,-122.495873,30
37.735412,-122.495373,30
37.735412,-122.494873,32
37.735412,-122.494373,34
37.735412,-122.493873,35
37.735412,-122.493373,35
37.735412,-122.492873,34
37.735412,-122.492373,37
37.735412,-122.491873,37
37.735412,-122.491373,37
37.735412,-122.490873,37
37.735412,-122.490373,37
37.735412,-122.489873,36
37.735412,-122.489373,37
37.735412,-122.488873,37
37.735412,-122.488373,36
37.735412,-122.487873,35
37.735412,-122.487373,33
37.735412,-122.486873,35
37.735412,-122.486373,39
37.735412,-122.485873,38
37.735412,-122.485373,38
37.735412,-122.484873,47
37.735412,-122.484373,51
37.735412,-122.483873,52
37.735412,-122.483373,51
37.735412,-122.482873,49
37.735412,-122.482373,51
37.735412,-122.481873,52
37.735412,-122.481373,54
37.735412,-122.480873,55
37.735412,-122.480373,59
37.735412,-122.479873,64
37.735412,-122.479373,72
37.735412,-122.478873,72
37.735412,-122.478373,73
37.735412,-122.477873,73
37.735412,-122.477373,81
37.735412,-122.476873,78
37.735412,-122.476373,87
37.735412,-122.475873,87
37.735412,-122.475373,83
37.735412,-122.474873,76
37.735412,-122.474373,73
37.735412,-122.473873,74
37.735412,-122.473373,77
37.735412,-122.472873,77
37.735412,-122.472373,78
37.735412,-122.471873,86
37.735412,-122.471373,85
37.735412,-122.470873,87
37.735412,-122.470373,90
37.735412,-122.469873,94
37.735412,-122.469373,100
37.735412,-122.468873,102
37.735412,-122.468373,103
37.735412,-122.467873,106
37.735412,-122.467373,110
37.735412,-122.466873,114
37.735412,-122.466373,117
37.735412,-122.465873,119
37.735412,-122.465373,126
37.735412,-122.464873,128
37.735412,-122.464373,137
37.735412,-122.463873,139
37.735412,-122.463373,143
37.735412,-122.462873,148
37.735412,-122.462373,155
37.735412,-122.461873,160
37.735412,-122.461373,163
37.735412,-122.460873,164
37.735412,-122.460373,168
37.735412,-122.459873,173
37.735412,-122.459373,179
37.735412,-122.458873,184
37.735412,-122.458373,185
37.735412,-122.457873,189
37.735412,-122.457373,191
37.735412,-122.456873,191
37.735412,-122.456373,194
37.735412,-122.455873,195
37.735412,-122.455373,197
37.735412,-122.454873,199
37.735412,-122.454373,201
37.735412,-122.453873,206
37.735412,-122.453373,207
37.735412,-122.452873,200
37.735412,-122.452373,198
37.735412,-122.451873,194
37.735412,-122.451373,186
37.735412,-122.450873,180
37.735412,-122.450373,170
37.735412,-122.449873,157
37.735412,-122.449373,145
37.735412,-122.448873,135
37.735412,-122.448373,133
37.735412,-122.447873,139
37.735412,-122.447373,150
37.735412,-122.446873,157
37.735412,-122.446373,158
37.735412,-122.445873,158
37.735412,-122.445373,149
37.735412,-122.444873,140
37.735412,-122.444373,134
37.735412,-122.443873,124
37.735412,-122.443373,122
37.735412,-122.442873,125
37.735412,-122.442373,123
37.735412,-122.441873,111
37.735412,-122.441373,101
37.735412,-122.440873,99
37.735412,-122.440373,89
37.735412,-122.439873,80
37.735412,-122.439373,74
37.735412,-122.438873,68
37.735412,-122.438373,65
37.735412,-122.437873,66
37.735412,-122.437373,68
37.735412,-122.436873,69
37.735412,-122.436373,71
37.735412,-122.435873,74
37.735412,-122.435373,75
37.735412,-122.434873,74
37.735412,-122.434373,66
37.735412,-122.433873,64
37.735412,-122.433373,66
37.735412,-122.432873,70
37.735412,-122.432373,76
37.735412,-122.431873,77
37.735412,-122.431373,78
37.735412,-122.430873,78
37.735412,-122.430373,76
37.735412,-122.429873,76
37.735412,-122.429373,69
37.735412,-122.428873,67
37.735412,-122.428373,64
37.735412,-122.427873,62
37.735412,-122.427373,61
37.735412,-122.426873,66
37.735412,-122.426373,67
37.735412,-122.425873,66
37.735412,-122.425373,65
37.735412,-122.424873,63
37.735412,-122.424373,64
37.735412,-122.423873,65
37.735412,-122.423373,65
37.735412,-122.422873,66
37.735412,-122.422373,65
37.735412,-122.421873,64
37.735412,-122.421373,67
37.735412,-122.420873,65
37.735412,-122.420373,64
37.735412,-122.419873,66
37.735412,-122.419373,63
37.735412,-122.418873,60
37.735412,-122.418373,57
37.735412,-122.417873,54
37.735412,-122.417373,53
37.735412,-122.416873,50
37.735412,-122.416373,44
37.735412,-122.415873,42
37.735412,-122.415373,38
37.735412,-122.414873,31
37.735412,-122.414373,28
37.735412,-122.413873,23
37.735412,-122.413373,23
37.735412,-122.412873,22
37.735412,-122.412373,20
37.735412,-122.411873,14
37.735412,-122.411373,9
37.735412,-122.410873,7
37.735412,-122.410373,6
37.735412,-122.409873,7
37.735412,-122.409373,6
37.735412,-122.408873,5
37.735412,-122.408373,4
37.735412,-122.407873,5
37.735412,-122.407373,5
37.735412,-122.406873,9
37.735412,-122.406373,14
37.735412,-122.405873,14
37.735412,-122.405373,18
37.735412,-122.404873,24
37.735412,-122.404373,28
37.735412,-122.403873,30
37.735412,-122.403373,30
37.735412,-122.402873,30
37.735412,-122.402373,36
37.735412,-122.401873,38
37.735412,-122.401373,37
37.735412,-122.400873,37
37.735412,-122.400373,41
37.735412,-122.399873,46
37.735412,-122.399373,48
37.735412,-122.398873,47
37.735412,-122.398373,46
37.735412,-122.397873,44
37.735412,-122.397373,51
37.735412,-122.396873,56
37.735412,-122.396373,52
37.735412,-122.395873,48
37.735412,-122.395373,51
37.735412,-122.394873,58
37.735412,-122.394373,50
37.735412,-122.393873,36
37.735412,-122.393373,32
37.735412,-122.392873,28
37.735412,-122.392373,21
37.735412,-122.391873,18
37.735412,-122.391373,18
37.735412,-122.390873,16
37.735412,-122.390373,16
37.735412,-122.389873,20
37.735412,-122.389373,22
37.735412,-122.388873,24
37.735412,-122.388373,26
37.735412,-122.387873,29
37.735412,-122.387373,33
37.735412,-122.386873,42
37.735412,-122.386373,50
37.735412,-122.385873,56
37.735412,-122.385373,70
37.735412,-122.384873,73
37.735412,-122.384373,75
37.735412,-122.383873,71
37.735412,-122.383373,65
37.735412,-122.382873,58
37.735412,-122.382373,52
37.735412,-122.381873,50
37.735412,-122.381373,47
37.735412,-122.380873,47
37.735412,-122.380373,47
37.735412,-122.379873,42
37.735412,-122.379373,37
37.735412,-122.378873,33
37.735412,-122.378373,35
37.735412,-122.377873,33
37.735812,-122.508373,0
37.735812,-122.507873,0
37.735812,-122.507373,5
37.735812,-122.506873,7
37.735812,-122.506373,8
37.735812,-122.505873,8
37.735812,-122.505373,6
37.735812,-122.504873,7
37.735812,-122.504373,8
37.735812,-122.503873,9
37.735812,-122.503373,9
37.735812,-122.502873,11
37.735812,-122.502373,15
37.735812,-122.501873,18
37.735812,-122.501373,19
37.735812,-122.500873,20
37.735812,-122.500373,20
37.735812,-122.499873,20
37.735812,-122.499373,21
37.735812,-122.498873,22
37.735812,-122.498373,23
37.735812,-122.497873,25
37.735812,-122.497373,27
37.735812,-122.496873,29
37.735812,-122.496373,30
37.735812,-122.495873,30
37.735812,-122.495373,31
37.735812,-122.494873,33
37.735812,-122.494373,36
37.735812,-122.493873,36
37.735812,-122.493373,34
37.735812,-122.492873,34
37.735812,-122.492373,37
37.735812,-122.491873,38
37.735812,-122.491373,37
37.735812,-122.490873,37
37.735812,-122.490373,37
37.735812,-122.489873,36
37.735812,-122.489373,38
37.735812,-122.488873,36
37.735812,-122.488373,28
37.735812,-122.487873,23
37.735812,-122.487373,23
37.735812,-122.486873,24
37.735812,-122.486373,30
37.735812,-122.485873,28
37.735812,-122.485373,34
37.735812,-122.484873,45
37.735812,-122.484373,50
37.735812,-122.483873,53
37.735812,-122.483373,52
37.735812,-122.482873,50
37.735812,-122.482373,56
37.735812,-122.481873,58
37.735812,-122.481373,60
37.735812,-122.480873,63
37.735812,-122.480373,66
37.735812,-122.479873,71
37.735812,-122.479373,74
37.735812,-122.478873,73
37.735812,-122.478373,74
37.735812,-122.477873,70
37.735812,-122.477373,78
37.735812,-122.476873,78
37.735812,-122.476373,89
37.735812,-122.475873,89
37.735812,-122.475373,82
37.735812,-122.474873,76
37.735812,-122.474373,76
37.735812,-122.473873,75
37.735812,-122.473373,78
37.735812,-122.472873,79
37.735812,-122.472373,80
37.735812,-122.471873,84
37.735812,-122.471373,86
37.735812,-122.470873,86
37.735812,-122.470373,92
37.735812,-122.469873,96
37.735812,-122.469373,100
37.735812,-122.468873,101
37.735812,-122.468373,102
37.735812,-122.467873,106
37.735812,-122.467373,111
37.735812,-122.466873,115
37.735812,-122.466373,117
37.735812,-122.465873,118
37.735812,-122.465373,124
37.735812,-122.464873,128
37.735812,-122.464373,132
37.735812,-122.463873,136
37.735812,-122.463373,140
37.735812,-122.462873,147
37.735812,-122.462373,152
37.735812,-122.461873,157
37.735812,-122.461373,162
37.735812,-122.460873,163
37.735812,-122.460373,169
37.735812,-122.459873,178
37.735812,-122.459373,189
37.735812,-122.458873,196
37.735812,-122.458373,196
37.735812,-122.457873,196
37.735812,-122.457373,197
37.735812,-122.456873,198
37.735812,-122.456373,204
37.735812,-122.455873,205
37.735812,-122.455373,210
37.735812,-122.454873,210
37.735812,-122.454373,214
37.735812,-122.453873,216
37.735812,-122.453373,214
37.735812,-122.452873,211
37.735812,-122.452373,205
37.735812,-122.451873,200
37.735812,-122.451373,189
37.735812,-122.450873,178
37.735812,-122.450373,166
37.735812,-122.449873,155
37.735812,-122.449373,146
37.735812,-122.448873,139
37.735812,-122.448373,137
37.735812,-122.447873,144
37.735812,-122.447373,155
37.735812,-122.446873,161
37.735812,-122.446373,162
37.735812,-122.445873,160
37.735812,-122.445373,147
37.735812,-122.444873,137
37.735812,-122.444373,127
37.735812,-122.443873,118
37.735812,-122.443373,115
37.735812,-122.442873,118
37.735812,-122.442373,117
37.735812,-122.441873,109
37.735812,-122.441373,101
37.735812,-122.440873,99
37.735812,-122.440373,88
37.735812,-122.439873,76
37.735812,-122.439373,72
37.735812,-122.438873,71
37.735812,-122.438373,71
37.735812,-122.437873,71
37.735812,-122.437373,73
37.735812,-122.436873,74
37.735812,-122.436373,77
37.735812,-122.435873,79
37.735812,-122.435373,80
37.735812,-122.434873,78
37.735812,-122.434373,69
37.735812,-122.433873,66
37.735812,-122.433373,69
37.735812,-122.432873,78
37.735812,-122.432373,82
37.735812,-122.431873,84
37.735812,-122.431373,82
37.735812,-122.430873,80
37.735812,-122.430373,79
37.735812,-122.429873,79
37.735812,-122.429373,73
37.735812,-122.428873,70
37.735812,-122.428373,68
37.735812,-122.427873,69
37.735812,-122.427373,63
37.735812,-122.426873,66
37.735812,-122.426373,67
37.735812,-122.425873,66
37.735812,-122.425373,68
37.735812,-122.424873,65
37.735812,-122.424373,66
37.735812,-122.423873,66
37.735812,-122.423373,66
37.735812,-122.422873,65
37.735812,-122.422373,66
37.735812,-122.421873,66
37.735812,-122.421373,69
37.735812,-122.420873,70
37.735812,-122.420373,70
37.735812,-122.419873,70
37.735812,-122.419373,66
37.735812,-122.418873,62
37.735812,-122.418373,61
37.735812,-122.417873,58
37.735812,-122.417373,55
37.735812,-122.416873,52
37.735812,-122.416373,45
37.735812,-122.415873,43
37.735812,-122.415373,39
37.735812,-122.414873,32
37.735812,-122.414373,29
37.735812,-122.413873,25
37.735812,-122.413373,25
37.735812,-122.412873,26
37.735812,-122.412373,25
37.735812,-122.411873,21
37.735812,-122.411373,15
37.735812,-122.410873,11
37.735812,-122.410373,6
37.735812,-122.409873,7
37.735812,-122.409373,6
37.735812,-122.408873,6
37.735812,-122.408373,5
37.735812,-122.407873,5
37.735812,-122.407373,5
37.735812,-122.406873,8
37.735812,-122.406373,14
37.735812,-122.405873,15
37.735812,-122.405373,21
37.735812,-122.404873,23
37.735812,-122.404373,27
37.735812,-122.403873,29
37.735812,-122.403373,30
37.735812,-122.402873,33
37.735812,-122.402373,37
37.735812,-122.401873,41
37.735812,-122.401373,41
37.735812,-122.400873,40
37.735812,-122.400373,40
37.735812,-122.399873,43
37.735812,-122.399373,41
37.735812,-122.398873,40
37.735812,-122.398373,39
37.735812,-122.397873,39
37.735812,-122.397373,42
37.735812,-122.396873,46
37.735812,-122.396373,45
37.735812,-122.395873,40
37.735812,-122.395373,39
37.735812,-122.394873,48
37.735812,-122.394373,40
37.735812,-122.393873,31
37.735812,-122.393373,29
37.735812,-122.392873,26
37.735812,-122.392373,19
37.735812,-122.391873,18
37.735812,-122.391373,16
37.735812,-122.390873,14
37.735812,-122.390373,14
37.735812,-122.389873,19
37.735812,-122.389373,21
37.735812,-122.388873,24
37.735812,-122.388373,24
37.735812,-122.387873,29
37.735812,-122.387373,33
37.735812,-122.386873,44
37.735812,-122.386373,54
37.735812,-122.385873,57
37.735812,-122.385373,66
37.735812,-122.384873,70
37.735812,-122.384373,68
37.735812,-122.383873,63
37.735812,-122.383373,60
37.735812,-122.382873,53
37.735812,-122.382373,49
37.735812,-122.381873,46
37.735812,-122.381373,46
37.735812,-122.380873,47
37.735812,-122.380373,43
37.735812,-122.379873,40
37.735812,-122.379373,34
37.735812,-122.378873,31
37.735812,-122.378373,31
37.735812,-122.377873,28
37.736212,-122.508373,0
37.736212,-122.507873,0
37.736212,-122.507373,0
37.736212,-122.506873,8
37.736212,-122.506373,8
37.736212,-122.505873,8
37.736212,-122.505373,6
37.736212,-122.504873,7
37.736212,-122.504373,7
37.736212,-122.503873,8
37.736212,-122.503373,9
37.736212,-122.502873,11
37.736212,-122.502373,15
37.736212,-122.501873,17
37.736212,-122.501373,18
37.736212,-122.500873,19
37.736212,-122.500373,20
37.736212,-122.499873,17
37.736212,-122.499373,20
37.736212,-122.498873,22
37.736212,-122.498373,23
37.736212,-122.497873,25
37.736212,-122.497373,29
37.736212,-122.496873,30
37.736212,-122.496373,30
37.736212,-122.495873,31
37.736212,-122.495373,31
37.736212,-122.494873,32
